question,answer
Dari mana asalnya virus HIV?,"Hewanlah yang pertama yang menyebarkan virus HIV yaitu simpanse.Sebenarnya, virus HIV mulanya terdapat pada . Identifikasi awal yang ditemukan identik dengan HIV adalah sebuah rangkaian virus yang dimiliki simpanse. Virus ini disebut sebagai SIV atau Simian Immunodeficiency Virus.Virus itu menyebar dari satu makhluk hidup ke makhluk hidup lainnya melalui perburuan dan hubungan seksual antar hewan. Hewan ke Manusia Selanjutnya, virus SIV menyebar ke manusia ketika perburuan terjadi di Afrika.Simpanse yang memiliki virus mematikan ini dimakan oleh pemburu atau cipratan darah/carian dari tubuh simpanse masuk ke tubuh pemburu melalui luka. Lalu mulailah terjadinya transmisi virus SIV pertama antara hewan dan manusia.Awal Penyebaran HIV Setelah menghinggapi tubuh manusia, virus SIV berevolusi menjadi HIV. Penyebarannya terjadi melalui para imigran dan perdagangan manusia (sex trade).[1] Pada tahun 1960-an, virus HIV menyebar dari ke Haiti dan orang-orang Kepulauan Karibia. Penyebaran berikutnya terjadi satu dekade setelahnya. Virus HIV berpindah dari Kepulauan Karibia ke New York City pada sekitar 1970, lalu ke San Francisco.Akhirnya, virus HIV pun menyebar ke dunia dari Amerika Serikat lewat penerbangan internasional.Catatan Kaki [1] https://www.tokopedia.com/blog/sejarah-hiv-aids-hlt/#:~:text=Setelah%20menghinggapi%20tubuh%20manusia%2C%20virus,berikutnya%20terjadi%20satu%20dekade%20setelahnya"
Maukah kamu bersahabat dengan seseorang yang memiliki HIV/AIDS?,Tentu saja. Kenapa tidak? Namun saya yakin kebanyakan dari mereka para pengidap HIV/AIDS masih banyak yang ragu bermasyarakat. Sepengetahuan saya yang pendek mereka juga terbebani dengan stigma negatif masyarakat atas penyakit yang mereka derita.
"Mengapa hanya virus seperti corona saja yang ada varian barunya, sedangkan HIV tidak ada varian baru ataupun bermutasi, padahal HIV juga sudah ada sejak lama?","Salah besar. Seperti virus lainnya, HIV memiliki kemampuan bermutasi dan berubah-ubah dari waktu ke waktu, jenis utama virus HIV memiliki sub kelompok yang berbeda secara genetik. Setiap virus HIV mempunyai kemampuan menghasilkan puluhan ribu salinan baru pada satu orang, setiap salinan virus bahkan memiliki mutasi yang unik walaupun hanya beberapa saja yang bisa menularkan kepada orang lain. HIV sendiri memilik 2 tipe yaitu : HIV-1 dan HIV-2 dan keduanya termasuk jenis retrovirus yang artinya virus menggunakan RNA sebagai materi genetiknya, ketika retrovirus menginfeksi sel maka virus membuat salinan DNA dan kemudian dimasukkan ke dalam DNA inangnya. HIV-1 sendiri memiliki kekerabatan yang cukup dekat dengan strain SIV (Simian Immundeficiency Virus) yang terdapat pada Simpanse, sedangkan HIV-2 memiliki kekerabatan yang cukup dekat strain SIV yang ada pada Mangabei Hitam HIV 1 sendiri memiliki klasifikasi group yaitu :Group MGroup NGroup OGroup PMayoritas orang yang terinfeksi HIV-1 terkena virus yang didalam group M, dan 3 group virus lainnya jarang dan hanya terdapat di Afrika tengah dan barat. Pada grup kecil HIV-1 sangat jarang tersebar diluar Afrika terutama di Kamerun, yaitu Grup N, O, P. Untuk grup O sendiri memiliki banyak varian seperti pada grup M. Ada fakta lainnya tentang varian group M adalah ternyata memiliki sub tipe yaitu :Subtipe ASubtipe BSubtipe CSubtipe DSubtipe FSubtipe GSubtipe HSubtipe JSubtipe KSubtipe LUntuk HIV-2 hanya memiliki group A dan B dan HIV-2 group A terpusat di Afrika Barat dan group B terbatas di bagian Afrika Barat. Tahun 2019 ilmuwan berhasil menemukan strain baru yang dimasukkan dalam subtipe L pada group M. Ketika seseorang yang sudah positif HIV namun tersebut kembali tertular virus yang beda tipe atau strain maka orang tersebut mengalami superinfection. Dengan Superinfection maka orang yang sudah terinfeksi HIV akan :lebih mudah sakit dengan cepat karena strain baru bisa saja resisten dengan rejimen ARV untuk mengobati strain yang sebelumnya secara efektik.Strain baru HIV dapat menggantikan strain yang lama/asli atau tetap bersama dengan strain yang asli"
Apa saja tanda-tanda awal terinfeksi virus HIV?,"Sering hanya seperti kena flu saja: deman, lelah, otot nyeri, Tidak Ada yang Menduga Ternyata Ini Gejala Awal HIV Jika curiga kena HIV karena melakukan perhubungan kelamin tidak aman (tidak menggunakan kondom) lakukan test HIV, jika 12 minggu setelah peristiwa masih negatif ya tidak kena HIV."
Bagaimana ciri-ciri wanita hiperseksual?,memiliki fantasi sex yang luar biasaSex sebagai pelarian suatu masalahTemperamental
Bagaimanakah ciri ciri kalau seseorang berjodoh denganmu?,"Saya mau coba jawab deh.. Berdasarkan pengalaman, jauh lebih mudah menjawab pertanyaan sebaliknya : Bagaimana ciri-ciri kalau seseorang tidak berjodoh denganmu? Jadi saya akan jawab kebalikannya saja.Jika kamu merasa dia terlalu sempurna (too good to be true) untuk kamu, dia bukan jodoh kamu. Kenapa? Karena berarti km merasa insecure, tidak sepadan dengannya. Lama2 akan muncul perasaan posesif, atau rendah diri yg mempengaruhi hubungan kamu. Akibatnya, hubungan tidak bisa mengalir dengan santai, kamu yg merasa tertekan saat bersamanya, atau ia yg akan merasa tertekan karena sifat posesif kamu. Hubungan seperti ini, percayalah, tidak akan bertahan lama. Saya sendiri pernah berpacaran dengan tipe orang seperti ini semasa SMA : Dia ganteng, banyak fans, pintar, sangat aktif di berbagai ekskul, terkenal, dan sangat romantis! Bayangkan, selalu ada bunga dan hadiah kecil setiap kali kita bertemu. Saya sampai heran kenapa dia bisa suka pada makhluk seperti saya 😂 Tapi dari awal saya sadar, dia bukan jodoh saya. Walaupun bahagia, tapi terlalu manis. Tidak cocok dalam hubungan jangka panjang. Jadi, setelah 3 bulan yg sangat manis, kami putus. Hehe. Saat ini kami masih berteman baik, dan saya selalu mendoakan yg terbaik untuknya.Jika ada perasaan yang mengganjal. Kamu merasa sangat cocok dengannya, dia menarik, pintar, bisa mengobrol tentang aja saja, mapan, dll.. Tapiii… bau badannya membuat kamu muak, atau sifatnya sangat pelit sampai menghitung receh, atau ternyata dia lebih pendek drpd kamu. Well, alasan terakhir inilah yang pernah saya alami. Jadi, pada saat itu jamannya fb masih booming dan saya masih menjadi fans KPop. Tiba2 orang ini, mengirim message dan kami berkenalan. Secara fisik, well he's cute. Kami juga sangat nyambung saat mengobrol. Bahkan, dia bisa mengimbangi topik ttg KPop. Saya nyaman dengannya, dan ternyata dia anak dosen saya. Surprise! Setelah itu kami bertemu, dan ternyata ada yg mengganjal : tinggi badannya. Sebenarnya saya mulai jatuh hati, tapi bagaimana pun tinggi badan adalah masalah krusian bagi saya. Genetis yg tidak bisa diubah. Jadi saya memilih untuk menjauhinya, wlpn menyakitkan juga bagi saya. Untungnya, tidak lama kemudian dia bertemu dengan jodohnya : seorang perempuan mungil yg cantik dan manis. Mereka pasangan yg sangat cocok dan sepertinya bakal awet muda. Saya berbahagia untuk mereka.Kamu merasa tidak cocok dengannya, tidak ada chemistry. Sering, beberapa orang berhadapan dengan situasi dimana harus memaksakan diri dengan orang yg tidak cocok. Entah karena usia, atau karena perjodohan. Tapi ya gimana, kalau dalam hati sudah merasa tidak cocok, jangan dipaksa. Kalaupun menikah dengan hati yang tidak ikhlas, biasanya berakhir dengan perceraian.Seseorang yang membuatmu berpikir : ""Yah, daripada jomblo"". Awalnya kamu merasa cocok, tapi mulai muncul hal2 yg membuat ragu. Mulai merasa tidak nyaman, tetapi masih sayang. Akhirnya kamu berpikir, daripada harus capek mencari lagi, daripada harus jomblo, terima saja. Sepengalaman saya, ini ternyata bukan jodoh saya. Jodoh seharusnya pilihan terbaik yg membuat kita bahagia, bukan menjadi pilihan yg paling mending dr pilihan lain yg buruk. 😅Seseorang yang menghabiskan energi. Sayang sih, tapi menyakitkan. Sayang sih, tapi capek kalau lama2. Sayang sih, tp morotin. Saat bersama jodoh, harusnya energi kamu bertambah, bukan malah berkurang. Secapek apapun kamu, saat bertemu dengannya kamu merasa recharge. Saat menikah, pasangan akan bertemu setiap hari dalam waktu yg lama. Bayangkan kalau justru energimu terkuras saat bersama diaTidak sehati. Kalau jodoh, biasanya langsung klop, sehati, sepemikiran. Debat pasti ada, tp kamu tetap memahami pendapatnya. Tapi kalau debat terus menerus, seringkali beda pendapat dan kamu masih bingung kenapa dia bisa berpikir seperti itu, dia bukan jodoh kamu. Beda pandangan dan beda ekspektasi itu menyakitkan. Tapi kadang kita tidak bisa mengungkapkan keinginan kita. Jadi, carilah orang yang mengerti pemikiranmu wlpn km tidak bilang. Itulah jodoh.Jadi, Bagaimana ciri-ciri jodoh? Ya tinggal mencari yg sebaliknya. 😂 Saya akan rangkum. Suatu hari, kamu akan menemukan seseorang yang menarik bagi kamu (ada chemistry), walaupun terkadang dia bukan tipe kamu, bahkan berlawanan dengan tipe kamu. Kamu sadar dia tidak sempurna, banyak kekurangannya yang bisa kamu lihat. Tapi sebanyak apapun kekurangannya, kamu merasa bisa menerimanya. Dia jarang mandi, bau badan, kentut sembarangan mungkin? Tapi itu samasekali bukan ganjalan. Kamu merasa bisa memaklumi apa saja kekurangannya, walaupun itu tidak bisa berubah. Kamu menerima dia apa adanya, tanpa syarat, tanpa harapan : ""Moga aja setelah menikah dia berubah"". Lalu, kamu dan dia juga sehati, sepemikiran, satu visi. Bukan berarti tanpa debat, tapi kalaupun beda pendapat, km tetap memahami kenapa dia berpendapat seperti itu. Kamu mengerti jalan pikirannya wlpn kamu tidak setuju. Dan yang terpenting, kamu merasa bahagia dan recharge energi saat bersamanya. Kamu tidak pernah merasa bosan walaupun bertemu setiap hari di sisa umurmu. Dialah jodohmu.. PS. Ada juga yg bilang kalau jodoh pasti dipermudah, dilancarkan. Saya tidak menganut paham itu sih, karena perjalanan jodoh saya dan suami saya juga tidak selancar dan semudah itu."
Apakah sudah ada vaksin untuk penyakit HIV?,"Pencarian Vaksin untuk virus HIV sudah dilakukan semenjak tahun 1980 dengan tujuan utama meningkatkan respon antibodi dalam tubuh, sayangnya belum berhasil pada saat itu karena virus HIV berhasil menyembunyikan diri dari sistem imun dan antibodi. Kemudian tanda positif diberikan dari sebuah percobaan klinis pada tahun 2009 di Thailand, dengan menggunakan dua jenis vaksin dengan metode tertentu, berhasil menurunkan tingkat infeksi pada naracoba sebanyak 31.2% dibanding naracoba yang diberi efek Placebo. Meskipun begitu, ini belum cukup untuk dinyatakan efektif sebagai vaksin, sehingga masih harus diteliti lebih lanjut.[1]Catatan Kaki[1] HIV vaccine development"
Bagaimana caranya ilmuwan mengetahui asal-usul HIV?,"Jika ada kasus mengenai seorang bayi yang orang tuanya tidak jelas tes apa yang kemudian dilakukan? Tentu saja tes DNA. Dengan prinsip yang sama, kita juga dapat melakukan pembandingan HIV dengan ""keluarga dekatnya"". Siapa keluarga dekat HIV? Tentu saja virus yang satu kelompok yaitu lentivirus. Lentivirus adalah virus yang menyerang terutama mamalia. Primata, kuda, kucing, kambing, domba, memiliki penyakit yang disebabkan lentivirus. Jenis penyakit yang ditimbulkan juga sama yaitu imunodefisiensi. Mari kita lihat perbandingan HIV dengan keluarga lentivirus lainnya: Dari bagan perbandingan DNA di atas, tampak bahwa HIV-1 sangat dekat dengan SIVcpz dan SIVgor. Sedangkan HIV-2 dekat dengan SIVmac. Uniknya, HIV-1 dan HIV-2 ternyata tidak terlalu dekat hubungannya secara genetik. Setelah itu mari kita lihat pola persebaran SIV:Dari gambar di atas tampak bahwa SIV yang berdekatan dengan HIV terutama berada di basin Kongo dan Afrika Barat. Dari kedekatan genetik ini kita bisa menarik suatu hipotesis bahwa HIV-1 berasal dari SIVcpz dan SIVgor di basin Kongo sedangkan HIV-2 berasal dari SIVmac di Afrika Barat. Ternyata ada bukti lain. Dari pemeriksaan ulang berbagai spesimen biopsi, ternyata ada sesimen yang berasal dari Kinshasha Kongo yang diambil tahun 1950-an positif HIV-1. Hal ini berarti HIV-1 ada di Afrika 30 tahun sebelum dikenali kasusnya di Amerika Serikat (CDC 1981). Selain itu data epidemiologi HIV-2 juga memperkuat bukti bahwa HIV-2 berasal dari SIVmac. Lihat data sebaran HIV-2. Berbeda dengan HIV-1, HIV-2 hanya terbatas penyebarannya di Afrika. Kasus di luar Afrika hanya sporadis dan penderita biasanya berasal atau pernah bepergian ke Afrika Barat:Lompatan infeksi dari hewan ke manusia bukan hal yang langka. Sudah banyak kasus lain seperti flu burung, SARS Co-V, dengue, malaria, dll. Proses ini terjadi terutama karena kedekatan hubungan manusia dengan reservoir penyakit tertentu. Proses ini melalui langkah berikut:Untuk kasus HIV, diperkirakan praktek berburu atau bushmeat menjadi perantara loncat dan berevolusinya SIV di primata menjadi HIV di manusia. Berkat globalisasi, infeksi HIV yang tidak bergejala kemudian menyebar dan menjadi pandemi seperti apa yang kita lihat saat ini.Bushmeat di Madagaskar Sumber artikel: Tinjauan Genetik Asal-usul HIV"
"Jika saya LGBT+, apa yang anda ingin katakan sejujurnya kepada saya?","Cinta itu utk semua makhluk bahakan utk tumbuhan serta seisi alam raya ini pantas kita cintai, namun jika tujuan dari pertanyaan itu diberi konteks ke sex saya pikir kita harus berpikir ke konsep tentang fungsi dan sistem deh, karena dari situ bisa kita uraikankan dan kita simpulkan mana yg logis dan mana yg tdk logis."
Pernahkah kamu mesum dengan teman dekatmu?,"pernah, sama sama mau dan dia ga nolak"
"Di mana sebenarnya virus HIV bersarang dalam tubuh, hingga kadang sulit untuk dideteksi?","(Gambar ilustrasi virus Human Immunodeficiency Virus) Well, seperti yang telah kita ketahui, darah memiliki 2 komponen, yaitu sel darah dan plasma darah. Sel darah terbagi menjadi 3, yaitu Sel darah merah (eritrosit), sel darah putih (leukosit) dan keping darah (trombosit). Sel darah putih atau leukosit memiliki peranan penting dalam menjaga kekebalan tubuh dan berfungsi sebagai bentuk pertahana tubuh terhadap antigen seperti virus, bakteri maupun parasit. Leukosit terbagi menjadi monosit, eusionofil, basofil, dll. Limfosit terbagi lagi menjadi 2, yaitu Limfosit B dan Limfosit T. Limfosit T sendiri terbagi-bagi lagi menjadi beberapa macam jenis, namun ada satu jenis limfosit T yang biasa disebut Sel T Helper yang merupakan pertahanan terakhir tubuh.(Ilustrasi Sel T. Sumber Gambar :Redirect Notice) Sel T merupakan sistem pertahanan tubuh yang paling penting dan merupakan sistem pertahanan tubuh benteng terakhir,karena tugasnya untuk mengaktifkan beberapa sel pelindung jika tubuh diserang antigen yang tidak bisa dibasmi oleh sel darah putih yang lain. Virus HIV menyerang sel T helper, dengan menyusupkan DNA nya ke dalam kromosom sel T Helper, sehingga ketika sel T helper membelah diri maka secara otomatis Virus HIV akan tergandakan pula. Orang yang pertama kali terkena virus HIV pun akan tampak sehat-sehat saja seperti orang normal, karena virus ini tidak merusak secara langsung, tetapi menghancurkan sel pelindung tubuh dari dalam sehingga lama kelamaan sel T Helper seseorang akan berkurang yang mengakibatkan penurunan daya tahan tubuh, sehingga jika ada bakteri atau virus lain yang masuk ke dalam tubuh, akan sulit dibasmi. itulah sebabnya kebanyakan orang meninggal akibat terserang HIV bukan karena virus tersebut, tetapi karena penyakit lain yang menyerang tubuh dan sulit untuk diatasi karena rusaknya sistem pertahanan tubuh."
Mengapa kebanyakan orang yang mendukung adanya LGBT menganggap bahwa mendukung LGBT adalah salah satu bentuk dari kepemilikan pemikiran yang terbuka?,"Loh ya jelas dong.Pemikiran terbuka memang seperti itu, dalam artian mau membuka pikirannya untuk berpikir lebih luas kenapa bisa ada LGBT dan bagaimana rasanya kesulitan mereka yang termasuk kaum LGBT di tengah masyarakat konservatif. Masalahnya adalah terkadang orang lupa bahwa pemikiran terbuka itu harus dua arah, tidak hanya satu arah saja. Kalau hanya mendukung LGBT tapi membenci atau menyalahkan mereka yang tidak mendukung, itu sama saja bukan orang berpikiran terbuka, karena jatuhnya hanya satu arah saja. Saya sih sebenarnya netral - netral saja soal isu ini, hanya bisa memahami kesulitan kaum LGBT dan juga paham kenapa penolakan terhadap kaum LGBT itu ada di masyarakat. Di satu sisi, kaum LGBT terkadang tidak ingin seperti itu tapi terpaksa entah kenapa dan hak - hak mereka kerap kali dipersekusi, tapi di sisi lain juga jelas banyak yang menentang karena melanggar norma atau aturan dalam masyarakat yang sudah mendarah daging. Jelas siapa sih yang tidak jengkel ada sesuatu yang berbanding terbalik mencoba agar masyarakat menerima mereka? Intinya kalau seseorang bisa memahami kedua sisi, itulah berpikiran terbuka, tapi kalau hanya satu sisi jatuhnya sama saja sih, nah itu yang sedihnya masih terjadi di Indonesia dan banyak yang sok koar - koar pemikiran terbuka tapi menghakimi mereka yang menentang."
Apakah Freddie Mercury meninggal dunia karena HIV?,"lebih tepatnya dia sudah kena AIDS,bukan HIV lagi.Freddie meninggal karena menderita bronchopneumonia (penyakit paru-paru), yang dibawa(komplikasi) dari AIDS,"""
Bagaimana ciri-ciri cowok yang tertarik kepadamu?,"Ilustrasi. Sumber: 7 Movie Romances That Are Actually Relatable Sebenernya ini tuh jawaban yang gak pasti-pasti banget sih, karena pada dasarnya ketika seorang cowok tertarik sama seseorang, biasanya tuh mereka bisa aja nunjukkin gestur atau gelagat yang memang susah ditebak dan gak biasa, kayak si Ted Bundy misalnya. Tapi ya sebagai seorang cowok saya akan menjelaskan beberapa ciri-cirinya versi saya sendiri:Memberi pandangan dengan senyuman ketika si cewek sedang berbicara. Bukan pandangan yang creepy pastinya, Sist.Selalu nawarin bantuan meskipun si cewek dapat melakukan hal tersebut sendiri, padahal itu tuh hal sepele banget deh buat ditawarin bantuan. Karena saya gitu tuh waktu PDKT-in si Mbak dulu haha!Minta tolong yang aneh-aneh buat dapetin atensi si cewek. Contohnya tuh kayak minta tolong buat bantu milih profile picture yang cocok buat akun sosial media si cowok, padahal mah cuma mau nunjukkin kegantengannya secara tidak langsung. Asli dah!Gak jarang juga ngasih komentar positif atau candaan ringan di setiap update-an akun sosial media si cewek kayak, ketika si cewek mengunggah foto selfie di Instagram, kemudian si cowok berkomentar, ""lucu ih! 🙈"". Gitu sih biasanya.Nyoba-nyoba pelajarin tentang hal yang disukai si cewek. Contohnya nih, si cewek menyukai drakor, drama koruptor, nah terus si cowok bakal nyari tau tuh beberapa hal tentang Edhy Prabowo dengan alih-alih bisa nyambung ketika ngobrol dengan si cewek. Kayak sok caper dah istilahnya.Biasanya sih ya, si cowok hobi banget berbasa-basi ketika jumpa atau papasan dengan si cewek di sekolah/kampus/kantor. Biasanya sih kayak, ""pulang sendiri ya hari ini?"". Semua pasti tau kan maksud dari basa-basi tersebut? Paham? HAHA!Peduli akan keadaan si cewek, misalnya ketika si cewek sedang gak sehat, dia bakal lakuin apa aja agar si cewek tetep baik-baik aja.Gak jarang membicarakan tentang si cewek ke temen-temennya. Kayak pamer gitu.Si cowok biasanya bakal selalu perhatiin penampilannya biar tampil maksimal untuk menarik atensi si cewek walaupun cuma sekedar papasan di sekolah/kampus/kantor/posyandu/antrian vaksin/terminal/warung bakso/Alfamaret/toko material/dll.Kebanyakan cowok, walaupun gak semuanya, mereka melakukan ini semua pada awalnya aja. Ketika dia sudah bisa berhasil dapetin hatinya si cewek, sudah dapat dipastikan dia bakal jadi dirinya yang apa adanya.Yap! Pesan saya, jadilah cewek yang berhati-hati dan selektif dalam memilih calon pasangan. Jangan mudah tertipu akan tingkah dan perlakuan dari ketertarikan si cowok terhadap kalian di awal sehingga kalian sendiri menjadi baper. Bibit, bebet, bobot, Binomo, dan riwayat pinjol pun harus kalian cari tau sebelum kalian nentuin untuk dijadiin pasangan di masa mendatang. Serius nih! Dah segitu aja. Salam! Vivamus, moriendum est."
Bagaimana ciri-ciri wanita sholehah?,"Wanita Sholehah ciri-cirinya wanita yang menjalankan apa yang diperintah Allah dan menjauhi apa yang dilarangnya ,patuh kepada orang tua,patuh pada suami ,pintar ngaji,menjaga aib keluarganya,menjaga dirinya ketika suami tidak ada."
Bagaimana cara galang dana untuk teman pengidap HIV?,"Coba ke Kitabisa.com - Indonesia's Fundraising Platform Jangan lupa lengkapi semua data pendukung karena tanpa verifikasi data pendukung, pendonor ragu utk mendonasikan uang mereka. Jika sudah disetujui, jgn lupa selalu update penggunaan dana & perkembangan kesehatan kawanmu. Yg penting jg, lampirkan seluruh tagihan dokter dan obat di halaman kitabisa utk lbh meyakinkan pendonor."
Pernahkah kalian mempunyai teman misterius?,"Pernah. Namanya Panji. Saya bertemu dengannya saat awal perkuliahan. Lebih tepatnya saat angkatan saya (se-fakultas) disuruh menjadi panitia pelaksana acara inaugurasi. Karena jabatan yang saya pegang adalah bendahara, memungkinkan saya untuk berinteraksi dengan teman-teman seangkatan dari semua jurusan di Fakultas Sastra (waktu itu masih FS belum ganti jadi FIB). Nah, di momen saya jadi bendahara ini saya kenalan dengan Panji. Koordinator Seksi Pendanaan yang selalu berhubungan dengan saya adalah teman akrabnya si Panji. Kalau temennya Panji lagi sibuk sama aktivitasnya, biasanya dia minta diwakilkan Panji untuk ketemu saya. Panji ini super introvert yang nolep. Wkwkwk. Temennya dikit, aktivitasnya juga kupu-kupu. Panji senang sekali berdiskusi akan banyak hal. Dia suka tanya-tanya soal Jejepangan ke saya. Sebaliknya, saya juga sering bertanya tentang budaya dan bahasa yang sedang ia pelajari. Selain itu, kami juga berdiskusi tentang hal-hal di luar akademik. Oh iya, kami beda jurusan, dia jurusan Sastra Perancis, sedangkan saya Sastra Wibu. Jadi, tiap hari kami selalu bareng. Lorong koridor, perpustakaan, dan danau kampus, menjadi tempat kami berdiskusi, berdua. Saking seringnya kami berduaan, sampai nyamperin satu sama lain saat kelas udah kelar, kami dicie-ciein oleh banyak teman seangkatan. Tapi, saya senang aja, karena saya naksir dia. 🤣 Saya sempat mau mengutarakan, tapi di sisi lain saya ga siap untuk kehilangan momen kebersamaan dengannya. Akhirnya saya urungkan. Saya tetap jadi teman diskusinya. Saya pesimis ya. Tapi bukan tanpa alasan. Saya yakin banget Panji ngga ada perasaan suka lebih dari sekedar teman ke saya. Karena selama satu tahun kami bersama, dia ngga pernah membuka dirinya lebih jauh. Setiap saya tanya tentang hal menyangkut personal, misalnya dia orang mana, keluarganya tinggal di mana, dirinya ngekost di mana, ulang tahunnya kapan, alumni SMA mana, pernah punya pacar atau ngga, semuanya ngga dijawab. Langsung dialihkan topiknya atau hanya tersenyum. Saya pikir cuma saya nih yang diginiin sama Panji, ternyata engga. Teman sekelasnya juga ngga ada yang tau tentang dia. Satu-satunya teman dekatnya di kampus (yang saya ceritain di awal) juga ngga tau soal Panji. Bahkan dia mengira karena saya dekat banget sama Panji seperti sepasang kekasih, saya udah bisa menyingkap kemisteriusan si Panji. Dosen PAnya juga katanya sering marah gara-gara Panji tidak pernah sekalipun datang ke dirinya untuk berkonsultasi seperti mahasiswa baru pada umumnya. Memang sih saya lihatnya Panji ini 'beda' sendiri cara berpikirnya. Ga seperti teman-teman seangkatan saya. Dia kayak punya dunianya sendiri. Makanya dia juga lebih suka sendirian. Dia sama sekali ga menikmati berada di posisinya saat itu. Tapi saat kami duduk bersama, mengobrol tentang hal yang dipikirkannya, dia terlihat sangat bersemangat. Makanya, gosip tentang hubungan kami makin jadi, karena dia sering bolos kelas dan nongkrong di gedung jurusan saya. Suatu ketika, setelah liburan semester genap selesai, mau masuk ke semeter 3, Panji tiba-tiba menghilang. Nomornya ga bisa saya hubungi. Ngga aktif. Hari-hari saya tungguin di gedung jurusannya, ga ada batang hidungnya nongol. Saya tanyain teman-temannya, ga ada yang tau Panji di mana. Katanya sejak tahun ajaran baru telah dimulai, dia udah ga kelihatan. Nomornya ngga bisa dihubungi. Waktu itu mungkin ekspresi saya terbaca, karena satu-satu mereka mengatakan ""sabar yaa"" Sambil menepuk punggung saya. 🤣 Lantas, 6 bulan kemudian, memasuki semester 4, saya ketemu Panji. Dia ada di gedung yang sering saya tempati kuliah. Saya jelasin dulu ya. Karena jurusan saya, Sastra Wibu, adalah jurusan yang baru dibuka (saya angkatan ke-2) kami berkuliah di gedung yang diperuntukkan untuk kelas Mata Kuliah Umum (MKU). Gedung MKU ini tidak secara khusus jadi gedung kuliah milik Sastra Wibu, tetapi masih menjadi gedung kuliah bersama Fakultas Sos-Hum. Jadi, mahasiswa dari Fakultas Sastra, Isipol, Ekonomi, dan Hukum, juga akan ada kelas MKU di gedung ini. Sebagai jurusan yang baru lahir, Sastra Wibu ngga punya area sendiri waktu itu, hiks. Panji, saya melihatnya bercengkrama dengan mahasiswa-mahasiswa yang tampak asing buat saya. Tertawa lepas, persis ketika kami berdua sedang berdiskusi. Setelahnya saya tau bahwa dia ikut Ujian Masuk lagi, dan lulus di jurusan Ilmu Hukum. Saya senang, dia menemukan tempatnya. Sayangnya dia tidak lagi menyapa saya walaupun kami selalu berpapasan di gedung MKU. Saya pernah menyapanya, tapi dia hanya menoleh dan melambaikan tangan, lalu pergi.Saya selalu penasaran, bagaimana dia sekarang. Tapi karena saya tidak tau nama panjangnya. Akhirnya tidak bisa mencarinya di Google. Edit. Kepikiran nyari di Forlap Dikti, ehh, beneran ketemu. Ternyata namanya memang tidak panjang. 🤣"
Bagaimana ciri-ciri orang yang terkena penyakit AIDS?,"Saya kuliah jurusan komunikasi. Pas semester 3 saya dapet tugas untuk bikin film dokumenter, sampai akhirnya ada ide untuk angkat cerita pengelaman hidup seseorang yang terkena penyakit AIDS. Jujur ada rasa takut nanti tertular gak yah ? Nanti gimana ? (Dalam hati saya) karena emg waktu pengetahuan saya soal penyakit ini bener bener NOL pokoknya yang saya tau penyakit jahat gak ada obatnya dan bisa nular . Sampai akhirnya saya dan temen 1 tim saya dapat link soal tempat perkumpulan ODA , Ohiya ODA itu penggilan orang dengan penyakit AIDS. Tempat nya daerah Bekasi cuman saya agak lupa dimananya udah lama banget 2011an. Pas sampe sana saya dan temen"" saya langsung disinisin dengan pertanyaan *gak takut ketepa kesini?* *nanti terlular loh* . saya hanya bisa jawab dengan senyuman. Sekali dua kali sampe berkali"" saya main kesitu untuk pendekatan dengan mereka . sampai akhirnya mereka setuju untuk cerita soal pengelaman mereka .Ada yang tertular karena suami nya padahal dia istri baik""Ada yang tertular karena jarum suntik (narkoba).Tapi kebanyakkan tertular dengan jarum suntik. Sebenernya untuk ciri"" awal banget tuh gak ada sih biasanya mereka tau itu pas cek darah atau emng yang udah ngerasa penyakitnya gak kunjung sembuh . cuman yang saya tau virusnya itu bisa ngumpet loh jadi kadang gak terdeteksi kalo baru"" . kalo untuk fase akhir mereka akan batuk gak kunjung sembuh, penyakit kulit sudah terlihat , BAB yang gak kekontrol (koreksi yah kalo salah). ohiya mereka yang ada ditempat perkumpulan itu dapat obat tapi obat bukan buat sembuhin hanya bisa menahan virus agar tidak cepet tersebar . Kalo misalnya ODA hamil ada kemungkinan anaknya gak kena kalo lahirnya cesar dan gak dikasih ASI. Btw yang ketua perkumpulan ODA itu negatif AIDS loh , dia sengaja bikin perkumpulan itu karena temennya deket nya ada yang meninggal karena penyakit ini dan dijauhin dr siapapun sampai meninggalnya. Karena waktu tahun 2010an masi jarang info soal penyakit AIDS padahal mereka gak tertular melalui jabat tangan satu piring atau sendok dengan catatan baik si ODA dan buka ODA tidak ada luka yah yang bisa masuk darah. Segitu aja sih yang saya tau soal AIDS kalo ada salah soal infonya atau kurang tepat silahkan dikoreksi."
Apakah ada orang yang kebal terhadap virus HIV?,"Iya, orang yang mempunyai dua CCR5 gen yang membuat suatu protein yang diperlukan untuk HIV bisa nempel lalu masuk ke T-sel (semacam sel darah putih) manusia itu, jika dua=duanya termutasi CCR 5 delta 32 ini menyebabkan virus HIV itu tidak bisa masuk kedalam T-sel itu, mereka kebal terhadap HIV.Sayangnya jangka hidup orang yang memiliki kedua CCR 5 delta 32 mutasi risiko kematiannya lebih tinggi 21% daripada orang yang tidak mempunyai mutasi ini CCR5-∆32 is deleterious in the homozygous state in humans"
