question,answer
Apa sisi gelap menjadi istri?,"18+ Seks dalam rumah tangga bila subjeknya suami maka narasinya adalah ""melayani."" Bila subjeknya istri maka narasinya adalah ""nafkah."" Sebetulnya dua narasi ini saling melengkapi menjadi sistem kesalingan (mubadalah) yang artinya :""Baik suami dan istri sama-sama memiliki hak dan kewajiban untuk memuaskan pasangannya dan terpuaskan secara secara seksual.""Tapi sayangnya dalam khazanah kehidupan beragama, narasi ""melayani"" suami lebih populer. Seks dianggap seakan-akan hanya privilege dan kebutuhan milik lelaki. Bila istri tak dapat memberikannya, maka istri tersebut pantas ditukar atau ditambah. Namun bagaimana dengan hak istri? Tentu dianggap tidak sepenting kebutuhan laki-laki terhadap seks. Apa sisi gelap seorang istri? Pada kenyataan di lapangan, tidak sedikit para istri yang taat dan shalihah itu memalsukan orgasme untuk memuaskan suaminya. Pasca posting foto seminar seks pasutri yang saya ikuti, ada beberapa inbox fb dan dm instagram dari teman-teman agamais. Tentang apa? Tentang kebohongan mereka yang sering memalsukan orgasme. Mereka memalsukan orgasme karena tak sanggup menahan pedihnya penetrasi karena kurangnya rangsangan. Memalsukan orgasme sambil menahan keletihan karena seharian mengurus rumahtangga dan anak yang aktif, berharap kegiatan 'melayani' tersebut lekas berakhir. Memalsukan orgasme saat sedang hamil dan terpaksa melayani suaminya karena tidak tahan kontraksi palsu. Memalsukan orgasme karena klitoris mengalami kekurangan sensitivitas pasca melahirkan anak dari suami yang sedang ia layani. Bahkan mereka memalsukan orgasme karena tidak tahu bagaimana rasanya orgasme dan tidak pernah diberikan hak kepuasan orgasme oleh suami yang ia layani. Begitulah jadinya apabila edukasi pranikah kita didominasi oleh pembahasan fiqh hak dan kewajiban suami istri saja. Apalagi bila kesadaran sentralnya didominasi oleh suami sebagai subjek. Ulama yang jadi rujukan ulama laki-laki saja. Very man-centered! Wah, wassalam deh. Ulama-ulama perempuan kenamaan seperti bunda Aisyah R.A, Ummu Salamah R.A tidak dipertimbangkan pengalaman empirisnya dalam menghadapi problem rumahtangga. Pendidikan seks pranikah dianggap tabu. Drama seks pasca menikah tidak diungkap, tidak diinformasikan. Padahal setelah menikah kita dan pasangan akan mulai aktif secara seksual. Hikmah menikah untuk ""menghindari zina"" akan pupus.Istri sakit dan tidak bisa melayani?suami malah nikah lagi,Istri sakit bukannya diurus,suami malah bikin keluarga baru dan ngurusin perempuan lain. Keluarga jadi tambah berantakan, berakhir dengan perceraian.Istri vaginismus, suami selalu gagal saat mau penetrasi dan tidak kunjung mendapatkan kepuasan?Istri bukannya diajak berobat ke dokter kandungan yang concern di bidang vaginismus untuk dilatasi, malah diceraikan karena dituding tidak bisa melayani.Bosan Istri terlalu pasif.Bukannya diajak ke seminar edukasi seksual, diajak belajar bareng, malah cari istri lain berharap mendapatkan perempuan yang aktif, enerjik dan banyak pengetahuan tentang variasi gaya berhubungan seks seperti artis porno. Haduh.Tapi kalau suami ada masalah karena disfungsi ereksi, Penisnya mini, ejekulasi dini, Letoy, Sperma encer, selalu ejekulasi duluan, ga bisa ditahan beentaar aja, Baru juga mulai sudah keluarPara istri dituntut bersabar. Malu rasanya mengajukan khulu' karena masalah ranjang. Sukur-sukur kalau punya duit istri rayu suaminya untuk berobat ke dokter androlog. Kalau tidak punya? Ya sabar saja. Tidak punya pilihan lain. 2,5 kali lebih luasnya sexual pursuit laki-laki dalam hipotalamus otaknya dan lebih tingginya hormon testosterone hanya menunjukkan mereka menggebu-gebu, tidak menunjukkan mereka mampu. Perempuan juga makhluk seksual, punya hormon, punya hasrat, punya titik saraf seksual yang lebih banyak dan lebih rumit dari laki-laki, punya otak untuk diajak komunikasi dan diskusi masalah seksual, punya kemampuan seksual. Jangan kau monopoli hanya dengan dalih melayani.Quote by: Inez Kristanti"
Apa saja sisi kelam dari seorang dosen?,"Hai! Setelah berbulan-bulan absen dari Quora, akhirnya pertanyaan ini yang berhasil menarik hatiku untuk menjawab. Aku menjawab pertanyaan ini dari sudut pandang seorang dosen junior. Pengalaman belum terlalu banyak, lah. Tapi selalu berusaha untuk menemukan formula-formula baru supaya ""sisi kelam"" seperti yang ditanyakan bisa berkurang sedikit-sedikit. Mari kita mulai jauh sebelum pintu kelas dibuka. Ketika mahasiswa sedang asyik liburan semester, para dosen sedang sibuk menyusun SAP dan bahan ajar yang akan digunakan dalam 1 semester ke depan. Ketika kubilang bahan ajar, ini termasuk mencari cerpen, novel, atau film apa yang bisa dijadikan contoh pembahasan di kelas. Contoh ya, contoh saja, yang biasanya setelah dibahas ""hanya"" berhasil memakan durasi maksimal 60 menit alias tidak sampai 1/2 durasi 1x pertemuan. Nah, selain itu kami juga harus menyiapkan materi sesuai SAP yang disusun berupa keynote/power point, daftar buku rujukan, jurnal-jurnal, dan artikel, merencanakan kegiatan-kegiatan di kelas (tugas, kuis, praktikum supaya kelas agak menyenangkan sedikit), dan yang terpenting adalah rencana ujian. Energi dan pikiran yang dikeluarkan untuk membuat soal tugas dan kuis cukup sebanding dengan hasilnya. Tugas harian dan kuis bisa memakan waktu 1x pertemuan. Kami bisa leyeh-leyeh di kelas mengawasi mahasiswa bekerja. Namun, harga yang dibayar untuk leyeh-leyeh itu ternyata cukup mahal. Puluhan lembar jawaban itu, setelah dikumpulkan ya harus dikoreksi dong, darling. Nah, ini, sumber kepedihan dosen. Aku sering dengar orang bilang ""Enak ya jadi dosen, siang baru dateng ke kampus, habis kelas langsung pulang."" Rasanya aku ingin tiduran di aspal sambil menitikkan air mata teringat koreksian yang numpuk dan memenuhi meja. Tapi kan dosen pulangnya cepet, bisa langsung meriksa tugas. Hehe, nih aku kasih bocoran, tugas dosen bukan cuma meriksa tugas dan mau tahu nggak biasanya kapan kita baru sempat meriksa tugas mahasiswa? Ya betul! Di hari libur! Begitu juga dengan tugas akhir semester yang (di bidangku) biasanya berupa esai atau makalah. Ada mahasiswa yang tulisannya enak dibaca, ada juga yang butuh panadol 1 strip baru bisa dipahami maksudnya. Sementara objektivitas harus tetap dijaga dalam memberi nilai, kami juga berkejar-kejaran dengan batas akhir pengumpulan nilai dari akademik, biasanya 2 minggu setelah batas akhir UAS. Ngasih nilai sepertinya kegiatan yang seru. Tapi percayalah, ketika ada mahasiswa yang nilainya jelek, sesungguhnya yang pertama kali kami salahkan dalam hati bukan mahasiswa itu, tapi diri kami sendiri. Kalau di kelas tidak ada yang bertanya juga kami lumayan deg-degan, jadi joke guru dan dosen zaman dulu Ini nggak ada yang nanya karena udah pada paham atau karena nggak ada yang paham? itu bukan humor supaya muridnya tertawa. Oh ya, aku lupa bilang kalau dosen punya batas minimum SKS, kira-kira untuk dosen junior sepertiku tiap semester harus bertanggung jawab di 2 kelas. Dosen senior jauh di atas itu, yang artinya tanggung jawabnya juga jauh lebih besar. Liburan sudah tiba. Mari kita kembali ke awal di mana cerita ini bermula. Sudah? Eh, belum. Selain mengajar kami punya tugas lain yang sering tidak terlihat, yaitu penelitian dan pengabdian masyarakat. Menghasilkan publikasi ilmiah itu wajib hukumnya, jadi paling tidak dalam 1 tahun harusnya sih bisa menerbitkan 1 untuk jurnal dan 1 paper untuk konferensi. Minimal, kalau nggak mau dianggap tidak produktif dan masuk ke daftar dosen yang perlu dievaluasi. Begitu pula dengan pengabdian masyarakat, paling tidak setahun sekali lah. Ini bisa dilakukan bersama tim peneliti; melakukan riset di sebuah daerah, merencanakan dan mengeksekusi proyek yang digagas, dan membuat laporan pertanggungjawaban. Persis seperti KKN. Menyenangkan sih, sebenarnya.. Setelah menulis ini semua, aku jadi berpikir lagi apakah itu ""sisi kelam"" seorang dosen? Rasanya sih tidak terlalu kelam, remang-remang saja meskipun jadi sering nabrak. Masih bisa dilakukan meskipun seringkali sambil jeduk-jedukin kepala ke tembok. Lumayan, kayak naik roller coaster. Panik-panik ajaib tapi di akhir bisa jadi sesuatu yang diketawain sambil bilang ke diri sendiri ""Ngapain sih gue?""."
Apa sisi gelap pondok pesantren?,"Saya akan cerita kisah Bapak saya yang merupakan alumnus (alumni tidak lulus) dari sebuah pesantren yg terkenal di Pulau Jawa. Bapak saya masuk ke pesantren tsb sejak lulus SD. Di pesantren, dia mulai menemukan jati dirinya dan menjalani hidup dengan baik. Bisa dibilang Bapak saya merupakan orang yang berprestasi di pesantren tsb sehingga saat kelas 5 (2 SMA) dia terpilih sbg ketua OPP (organisasi pelajar pondok, mirip osis). Namun, di tahun kelimanya menjadi santri, pesantren mengalami kemunduran. Figur kyiai tidak nampak, guru banyak yg malas mengajar hanya sedikit yg aktif, anak kyiai semena², pokoknya kacau tidak terurus. Tulisan yg saya bold dan italic di atas merupakan awal dari kisah ini. Kebrengsekkan anak kyiai pesantren tsb sudah menjadi rahasia umum di pesantren. Saya tidak tahu persis bagaimana kelakuan nakalnya, cuma 1 yg saya tahu yg paling fatal yaitu suka mengajak santriwati berpacaran bahkan hingga tidur bersama. Tidak hanya 1 orang, dia bahkan bisa memacari lebih dari 1 orang dlm waktu yg bersamaan. Tidak ada yang berani melaporkan kelakuan anak kyiai ini ke pihak ustadz pengasuh. Kemunduran pesantren ini juga terlihat dari jumlah santri yg kian menurun.. Bapak saya yang saat itu menjabat sebagai ketua opp ini geram dengan kelakuan anak kyiai tersebut. Hingga di suatu malam, Bapak saya mendapati anak kyiai beserta pacarnya tidur bersama di asrama. Bapak saya mengabadikan momen tsb dengan memfoto mereka lalu menyebarkan foto mereka ke alumni pesantren ini di seluruh penjuru. Dengan cepat beritanya menyebar luas hingga sampai ke telinga kyiai. Kyiai sangat marah dengan apa yang bapak saya lakukan dan pada saat yang bersamaan tidak menyangka dengan apa yg anaknya lakukan. Kyiai juga sempat terkena serangan jantung saat mengetahui aib ini. Tapi ya namanya orang tua pasti ingin melindungi anaknya. Setidaknya, kejadian ini berdampak pd bbrp hal.Anak kyiai tsb akhirnya dinikahkan dgn wanita yg saat itu difoto. Mereka menjadi suami istri dan memiliki bbrp anak. Saat ini keluarga merekalah yg mengelola pesantren. Bisa dibilang, pernikahan ini tidak akan terjadi jika Bapak saya tidak menyebarkan fotonya. Semua santriwati yg pernah berhubungan dgn anak kyiai tsb benar² tidak berdaya untuk meminta pertanggungjawaban anak kyiai.Jumlah santri yg asalnya ribuan menjadi ratusan karena insiden memalukan ini. Apa yg dilakukan Bapak saya benar² merugikan pesantren.Bapak saya ditampar oleh adik kyiai dan meninggalkan bekas luka (hidungnya bengkok) di hidung Bapak saya hingga saat ini. Akhirnya, Bapak saya diusir dr pesantren di tahun kelimanya dan disumpahi oleh Kyiai tidak akan pernah merasa damai.Tak lama setelah kejadian, kyiai terkena serangan jantung dan akhirnya meninggal. Beliau benar² terluka atas kejadian ini.Kejadian ini sudah terjadi sekitar 30 tahunan yang lalu. Hingga saat ini, Bapak masih berhubungan baik dgn para alumni, baik di atas atau di bawah angkatannya. Bahkan, Bapak pernah menjadi ketua reuni alumni di pesantren tsb bbrp tahun lalu. Bagaimana hubungan dengan anak kyiai? Ya, dari luar mereka terlihat berhubungan baik, mengobrol saat bertemu, dsb. Tetapi pasti menyimpan dendam di tiap pihak. Saya sendiri mendengar cerita ini langsung dr Bapak saat saya SD. Saya diceritakan ini karena Ibu saya menolak usulan Bapak saya untuk disekolahkan di pesantren ini. Wkwkwkwkkwk ga kebayang gimana jadinya klo saya disekolahkan di sini.. Kakak saya sendiri juga pernah mengalami hal yg membuatnya yakin bahwa keluarga anak kyiai masih dendam dgn bapak saya. Saat Bapak saya menjadi ketua reuni, kakak saya ditugaskan untuk mendokumentasi kegiatan. Lalu kakak saya berkenalan dengan anak dari anak kyiai tersebut. Awalnya sangat akrab, dan tentu saja kakak saya tidak menceritakan bahwa dia anak bapak yg menyebarkan foto aib kedua orang tuanya. Bbrp hari kemudian, anak dr anak kyiai tersebut menjauhi kakak saya dan cuek saat bertemu. Bagaimana Bapak saya saat ini? Sebenarnya dia menjalani kehidupan yg bisa dibilang baik. Kami hidup lebih dr cukup, bahkan punya usaha yang sukses. Namun, tentu saja ada kekurangan dlm hidup kami. Ingat yg dilakukan alm. Kyiai saat mengusir Bapak saya dr pesantren? Ya, beliau menyumpahi Bapak saya tidak akan merasa damai dalam hidup. Bapak saya selalu hidup dalam gelisah. Beliau sangat takut ketika tidak mendapat uang, takut ketika sakit, takut ketika tidak berdaya. Hal ini juga saya lihat setelah bbrp tahun terakhir saat Ayah saya mulai sakit. Sebenarnya, karakter Bapak saya dipengaruhi oleh banyak faktor lain, tp kejadian ini juga memiliki peran besar dlm hidup Bapak saya. Saya pernah berpikir apa yg Ayah saya lakukan benar² keren karena membongkar sisi gelap pesantren berupa kebrengsekkan anak kyiai dengan cara yg benar² membuat mereka malu. Tapi, akhir² ini, setelah dipikir kembali, hal ini juga benar² merugikan Bapak saya, apalagi Pak Kyiai meninggal dalam kondisi marah dan tidak memaafkan Bapak saya. Entah kenapa, saya sering merasa Bapak saya sering merasa tidak tenang karena disumpahi Kyiai karena kejadian ini. Tapi, Allah yang lebih tau atas segalanya. Saya tidak akan menyebutkan nama pesantrennya karena takut akan menimbulkan masalah, mohon pengertiannya. Namun, saya bisa memberi hint bahwa pesantren ini pernah dijadikan latar syuting film yang terkenal bbrp tahun lalu."
Bagaimana caranya kamu tahu bahwa seorang wanita pernah memperbesar payudaranya?,"Kalau dia bersedia berkata jujur, barulah saya tahu. Di luar cara itu saya tak berani melakukannya."
Apa sisi gelap dari seorang dokter?,"Ini berkaitan dengan sesuatu yang dipegang teguh oleh dokter, berjanji untuk menolong dan menyelamatkan nyawa orang. namun,bagaimana jika yang mereka lakukan adalah sebaliknya,pasti kamu menebaknya? Malpraktik? Bukan. kakak saya adalah seorang lulusan S1 keperawatan,setelah sekian lama berpindah akhirnya dia menetap di salah satu rumah sakit swasta di Jawa Barat. Namun,pengalaman menjadi perawat layaknya Batman dan Robin,dia menjadi tahu betul seluk-beluknya kedokteran , literally. Mulai dari yang kuranv kompeten,nepotis,kolusi,ketidakadilan dan 'kesembronoan' dokter yang tidak profesional. baik,jadi pada suatu waktu ada pasien dari dokter X,yang merupakan dokter kandungan. Kejadiannya pada saat itu adalah ibu yang mengandung tersebut mengalami kesulitan untuk mengeluarkan kepala si bayi,alhasil dokter pun menariknya menggunakanseperti ini alatnya, they call it 'vakum' okey,kejadiannya adalah sidokter ini menarik kepala sang bayi sampai keluar namun secara kasar,hingga akhirnya bayi tersebut mengalami cedera patah leher,as the result? of course dead. namun,yang menjadi masalah adalah dokter tidak berkata jujur kepada ibunya dan seharusnya menurut kakak saya yang terjadi berikutnya adalah sang ibu tak harus bayar biaya semuanya,namun yang terjadi terbalik. and 1 more cerita ini selalu membuat saya panas dan rasanya ingin marah sekali. oke,jadi dokter ini merupakan dokter spesialis jantung (?) entah,sepertinya itu yang diceritakan keluh kesah kakak saya,saya tak tahu apa-apa mengenai kedokteran anda tahu ring jantung? ya,kira-kira harganya kisaran seginiSumber : Google apa yang terjadi? jadi,kisahnya seperti ini,pasien dokter Y mengalami penyakit jantung yang mengharuskan pemasangan ring,entah apa yang dipikirkan dokter ini namun,sebenarnya pemasangan ring untuk pasien ini hanya 1 saja namun,dokter ini bilangnya butuh lebih dari satu entah 3 entah berapa,saya agak lupa. intinya,sang dokter bilang ke kakak saya ""lumayan kan…. "" fyi : kakak saya walaupun perawat dia tidak memiliki jabatan fungsional sebagaimana gelar pendidikannya,dia bekerja di bidang kepala bidang asuransi. tentu saja pemasangan ring tersebut memakan biaya yang sangat mahal tentunya. bisa sampai ratusan juta,namun karena si pasien orang kaya maka,dokter memanfaatkan situasi. IDK,HOW MANY trick ass doctor like this(?) apakah sebegitunya pentingnya uang,DOK(?) who can i trust now,dukun? ha? entah semenjak saya belajar dari pengalaman kakak saya,saya mulai mengerti bahwa dokter juga manusia,dan dokter juga perlu kita waspadai,juga siapapun itu. remember Russian proverb ""Trust but verify"" percaya namun,harus ada bukti. that goddamn right. in the end,kakak saya pindah di rumkit yang lain,namun tetap ada kok kelicikan2 lainnya."
Bagaimana rasanya memiliki Tuyul?,"GAK TAU tuh.. Mas Alief Gibransyah Alief Gibransyah Alief Gibransyah Boro2 punya Tuyul, punya ayam peliharaan aja blom pernah, lagian Gak maulaah pelihara Tuyul gitu, Haram kalo menurut Islam sih. 😊🙏"
Bagaimana rasanya memiliki dua istri?,"Saya akan mencoba menjawab secara anonim..karena ini sangat krusial Secara pribadi saya mengatakan sejika memiliki istri lebih dari 1 itu hanya membuat pusing dan beban menjadi lebih berat Nikmatnya sedikit,beban hidup dan tanggung jawab akan terus dipikul sepanjang waktu Saran saya,lebih baik jangan memiliki istri tambahan,tetap dengan satu istri saja sudah cukup dan percayalah hiduppun lebih tenang dan tidak penuh dengan rasa kwatir Menambah istri hanya sesaat saja senang dan nikmatnya,karena sekian lama seiring waktu maka akan jenuh juga,belum lagi usua akan terus bertambah..istri baru akan juga menua dan tidak semenarik diawal awal lagi Saran saya,sejika anda jenuh dengan 1 istri lebih baik kalian berjajan saja diluaran tanpa harus menambah istri baru (seperti kalimat ini) ""sejika mau makan sate kambing,belilah sate kambing tapi jangan beli kambingnya"" Karena sejika membeli kambing,maka akan pusing dari memikirkan kandangnya,makanan kambing,dsbnya Demikianlah saya berikan pengalaman karena saya sudah dan masih mengalami masalah seperti ini,bukan hanya dua istri tapi tiga istri saya miliki dan saya pusing memikirkan semua istri istri ini dan biaya biaya nya Sejika waktu bisa diputar kembali,sata benar2 kapok dan tidak ingin mengulangi kesalahan seperti ini…percayalah…punya banyak istri tidak akan enak."
Apa sisi gelap seorang selebgram atau YouTuber?,"Kalau promosiin produk yang sensitif semacamSkincareMakanan minuman kesehatanObatItu bener-bener baca dari label produknya doang, atau cari dari sumber literasi yang 'mudah dibaca' alias media cetek. Entah dia ngomong 'sesimpel itu' karena diatur (satir) sama produsennya, entah emang orangnya illiterate. ""Hey gaes beli produknya, vitamin ini bagus untuk tubuh dan wajah kamu. Pokoknya pake deh karena bagus banget hasilnya. Tuh liat deh sekarang keadaan aku jadi mendingan lho…"" Serius, muak lama-lama. Mengedukasi engga, apalagi tergerak untuk beli. Baca jurnal dulu deh mbak, kalau engga ngerti seenggaknya belajar dari akun-akun basis ""chemistry of human skin"", ""dermatology"", "" Bioavaibility of Food and Medicine"".Filter whitewash saat promosi, terutama produk kecantikan? Satu kata buat lu…Ewww Curang.Makanya, semua seleb bisa kasih jasa exposure, Tapi bukan berarti dia seorang 'influencer'. Hanya itu saja jawaban dari saya See you soon Dila"
Apa sisi gelap mempunyai pasangan yang bucin atau cinta mati?,"Saya mau menceritakan, ini cerita bukan saya sih, tapi teman saya yang bucin+posesifnya udah kebangetan, jadi, kita nih mau ngumpul ama anak"" lainnya, janjian di salah satu rumah temen, nah temen gw yang bucinnya kebangetan ini minta jemput ama gw, nah jadi pas di jalan, dia harus banget nelpon cewenya, bahwa udah berangkat, kalo ga bisa"" berantem katanya, anjirr segitunya kata gw, nahan ketawa gw tuhh di dalam helm, karena kaca helm gw tutup, jadi ga ketauan, truss pernah jugaa, dia bawa cewe dia ke tongkrongan, di rumah temen gw, nahh, truss temen gw ngecek hp cewenya, truss cewenya ini dimarahin, karena nge add back nomor wa cowo yang minta add back, pdhl cuman add back doang lohh, truss marah"" an di tongkrongan, cewenya ngebujuk"" gw ama temen"" pura"" ga tau aja, pura pura main hp, dalam hati gw, anjirr kok gitu banget, sama sama posesif, udah kelewatan sih menurut gw."
Apa sisi gelap kehidupan seorang Ustad atau Ustadzah?,"Saya mau cerita sedikit tentang pengalaman hidup suami saya. Suami saya dulu berhenti dari sebuah bank dan bekerja di sebuah yayasan milik ustsdz ****** awalnya dia sangat bersemangat di sana dan dia siap all-out 1000%. Lama kelamaan mulai tercium hal2 aneh dari si ustad yang gemar sekali mengumpulkan donasi dan ceramah tentang keutamaa sedekah. Salah satunya adalah mengeluarkan ""fatwa"" di kantor tersebut bahwa seluruh uang donasi di setor ke dia pribadi karena itu hak dia. Dia berdalih dengan logika kalau bukan dia yang ceramah pasti yang datang tidak sebanyak itu, karenanya jamaah pasti memberikan donasi untuk dia. Waw…. Fatwa yang vulgar dan nggak banged menurut saya. Saya mulai menasehati suami saya supaya dia mulai cari pekerjaan lain karena ini sepertinya mulai nggak beres.  Si ustadz juga punya restoran di jakarta, yang sebetulnya nggak enak-enak amat. Dagingnya keras, rasanya agak hambar, banyak tikus (asli banyak banget), dll. Tapi dia sering enterten artis atau pejabat di sana. ya namanya ustad bicaranya membius, tongkrongannya karismatik, medsosnya dikelola beneran, maka order pasti rame banget. O iya konon katanya sekali tayang kalau ceramah tentang sedekah bisa dapet angpaw lebih dari 100jt tuh, belum amplopan dari pengundang, iklan yutub dll. Kemudian dia juga punya travel umra yang belakangan terbongkar juga dia pakai sebagai sarana utk cari mangsa investor kaya yang dia tempel terus selama perjalanan, dan konon sering ada investasi bodong yang ujungnya pasti rugi, dia bilang sudah takdir, dan kalau orangnya ngotot dia jual ke umatnya dalam bentuk donasi, beres deh. Kemudian dia juga punya toko barang impor dari arab, sampai sini kalau nggak laku diiklanin bundling donasi buat masjid dan ustadz miskin, and jamaahnya nyambut dengan eforia antusias, dagangan sold out. Dia punya program sedekah motor, sedekah mobil, sedekah apa lagi banyak. Semua ya sama motor tipe baru pasti buat dia dulu, mobil baru buat dia dulu. Barang bekas dia dijual lagi ke jamaahnya dalam bentuk ajakan sedekah untuk disedekahkan masuk lagi ke dia. Belum lagi donasi2 tersembunyi yang dia tembak langsung dari jamaah yang kaya (konon kabarnya ada jamaah dia sedekah utk masjid berupa 1kilo emas batangan dan dia pakai buat bikin kolam renang). Saya bilang ke suami sya ini sih mafia, bukan ustad. Udah pendidikannya nggak jelas (konon gosipnya ijazah s3 dia palsu), fatwanya sering diralat, keluarganya berantem mulu, istri poligami tapi cekcok terus (asli ceritanya jauh lebih seru dari sinetron), ada istri kesekiannya dia yang nikah cuma 1 minggu, tapi di luar namanya harum. Instagramnya rame, yutub nya rame, namanya mirip seperti nabi yang bicara apa aja orang lantas percaya. Kalau traveling dia selalu pakai bisnis klas, pnampilan selalu keren mentereng, suara mantap menggelegar…. Haduh dunia, dunia…  Alhamdulillah suami saya akhirnya dapat kerjaan lain di luar jakarta, jadi kami pindah hijrah lagi utk kedua kalinya."
Apa sisi gelap nusakambangan?,"Sisi Gelap Pulau Nusakambangan, Inilah Bukit Nirbaya yang Jadi Tempat Eksekusi Terpidana Lokasi ini kerap menjadi tempat eksekusi mati bagi para tahanan Nusakambangan. Seolah tidak cukup ‘angker’, beberapa tahanan yang tidak dijemput atau tidak diakui keluarganya juga kabarnya dimakamkan di Nirbaya ini. Nirbaya berupa bukit dengan lembah yang terletak di ujung selatan Pulau Nusakambangann. Tempat ini adalah lapangan luas yang dipenuhi tanaman rumput liar dan berbatasan dengan batuan karang. Di balik jajaran karang itulah Samudera Hindia dengan ombaknya yang berdebur menghantam karang. Tak sembarang orang bisa mendatangi Nirbaya. Jalan menuju Nirbaya cukup terjal dan berat karena memang sengaja tidak dibersihkan serta dipugar. Nirbaya merupakan lokasi peninggalan Belanda. Dulu, tempat ini merupakan lapas yang didirikan Belanda."
